trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,0,2.867000103,1,0,100,80,1,99,i37_100_R.jpg,d,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,2.48300004,1,0,100,31,1,99,i14_150_R.jpg,d,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.578999996,1,0,100,34,1,99,i16_50.jpg,s,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,4.182999849,1,0,100,68,1,99,i31_150.jpg,s,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.868999958,1,0,100,94,1,99,i44_0.jpg,s,0,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,1,1.681999922,1,0,100,10,1,99,i5_50_R.jpg,d,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,3.835000038,1,0,100,82,1,99,i38_100_R.jpg,d,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,1,2.226000071,1,0,100,5,1,99,i3_50_R.jpg,d,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,3.620000124,1,0,100,54,1,99,i25_50.jpg,s,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,6.483999968,1,0,100,99,1,99,i48_100.jpg,s,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.968999863,1,0,100,20,1,99,i9_100.jpg,s,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,2.792000055,1,0,100,30,1,99,i14_50_R.jpg,d,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,4.851000071,1,0,100,41,1,99,i19_50.jpg,s,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,0,2.135999918,1,0,100,11,1,99,i5_100.jpg,s,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,2.960000038,1,0,100,42,1,99,i19_150_R.jpg,d,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,0,2.351999998,1,0,100,65,1,99,i30_50.jpg,s,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,0,1.997000217,1,0,100,74,1,99,i34_150.jpg,s,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,1.565000057,1,0,100,12,1,99,i6_50_R.jpg,d,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,1.28399992,1,0,100,27,1,99,i13_50_R.jpg,d,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,1.932999849,1,0,100,4,1,99,i2_100.jpg,s,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,1,1.582000017,1,0,100,73,1,99,i34_100_R.jpg,d,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,7.423000097,1,0,100,44,1,99,i20_150_R.jpg,d,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,1,2.81799984,1,0,100,87,1,99,i40_100_R.jpg,d,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,1,4.595999956,1,0,100,59,1,99,i27_150_R.jpg,d,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,1,2.88499999,1,0,100,37,1,99,i17_150_R.jpg,d,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.967999935,1,0,100,62,1,99,i29_0.jpg,s,0,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,5.549999952,1,0,100,70,1,99,i32_150.jpg,s,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,2.597999811,1,0,100,50,1,99,i23_150_R.jpg,d,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.167000055,1,0,100,29,1,99,i14_0.jpg,s,0,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.132000208,1,0,100,49,1,99,i23_50.jpg,s,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.037999868,1,0,100,84,1,99,i39_0.jpg,s,0,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
d,1,3.46600008,1,0,100,16,1,99,i8_50_R.jpg,d,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,1.98300004,1,0,100,45,1,99,i21_50.jpg,s,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,0,2.298000097,1,0,100,14,1,99,i7_50_R.jpg,d,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,3.318000078,1,0,100,17,1,99,i8_100.jpg,s,100,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,2.948999882,1,0,100,53,1,99,i25_0.jpg,s,0,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,3.788000107,1,0,100,61,1,99,i28_150.jpg,s,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,3.90199995,1,0,100,66,1,99,i30_150.jpg,s,150,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
s,1,1.316999912,1,0,100,51,1,99,i24_50.jpg,s,50,3661,001,2020-10-14_11h22.20.102,MentalRotationFinal,3.1.2,60
