trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,2.369999886,1,0,100,54,1,99,i25_50.jpg,s,50,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,0,2.297999859,1,0,100,87,1,99,i40_100_R.jpg,d,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,0,3.617000103,1,0,100,69,1,99,i32_100_R.jpg,d,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,1,3.84499979,1,0,100,22,1,99,i10_100.jpg,s,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
d,1,5.181999922,1,0,100,14,1,99,i7_50_R.jpg,d,50,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
d,1,5.282999992,1,0,100,93,1,99,i43_100_R.jpg,d,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
d,1,6.332999945,1,0,100,96,1,99,i45_100_R.jpg,d,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,1,3.498000145,1,0,100,29,1,99,i14_0.jpg,s,0,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
d,1,4.644000053,1,0,100,89,1,99,i41_100_R.jpg,d,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,1,1.995000124,1,0,100,40,1,99,i19_0.jpg,s,0,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
d,1,7.162000179,1,0,100,33,1,99,i15_150_R.jpg,d,150,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
d,1,9.894000053,1,0,100,59,1,99,i27_150_R.jpg,d,150,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,1,3.882000208,1,0,100,2,1,99,i1_100.jpg,s,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,0,4.578000069,1,0,100,5,1,99,i3_50_R.jpg,d,50,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,1,3.276000023,1,0,100,24,1,99,i11_100.jpg,s,100,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
s,1,5.117000103,1,0,100,38,1,99,i18_50.jpg,s,50,1838,001,2020-10-16_00h55.26.549,MentalRotationFinal,3.1.2,60
