trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,3.645999908,1,0,100,29,1,99,i14_0.jpg,s,0,dpm,001,2020-09-15_16h04.36.861,MentalRotationFinal,3.1.2,60
s,1,2.145999908,1,0,100,40,1,99,i19_0.jpg,s,0,dpm,001,2020-09-15_16h04.36.861,MentalRotationFinal,3.1.2,60
s,1,2.947999954,1,0,100,6,1,99,i3_100.jpg,s,100,dpm,001,2020-09-15_16h04.36.861,MentalRotationFinal,3.1.2,60
d,1,3.335000038,1,0,100,21,1,99,i10_50_R.jpg,d,50,dpm,001,2020-09-15_16h04.36.861,MentalRotationFinal,3.1.2,60
