trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,12.31700015,1,0,100,82,1,99,i38_100_R.jpg,d,100,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,0,15.29200006,1,0,100,30,1,99,i14_50_R.jpg,d,50,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,1,6.529999971,1,0,100,70,1,99,i32_150.jpg,s,150,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,1,6.996999979,1,0,100,49,1,99,i23_50.jpg,s,50,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,1,4.961999893,1,0,100,54,1,99,i25_50.jpg,s,50,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,1,4.50999999,1,0,100,63,1,99,i29_50.jpg,s,50,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
d,1,3.749000072,1,0,100,10,1,99,i5_50_R.jpg,d,50,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,1,5.299000025,1,0,100,36,1,99,i17_50.jpg,s,50,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
d,1,3.963999987,1,0,100,50,1,99,i23_150_R.jpg,d,150,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,1,3.647000074,1,0,100,0,1,99,i1_0.jpg,s,0,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
s,1,10.66100001,1,0,100,64,1,99,i29_150.jpg,s,150,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
d,0,3.462999821,1,0,100,51,1,99,i24_50.jpg,s,50,2616,001,2020-10-15_17h04.22.780,MentalRotationFinal,3.1.2,60
