trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,6.710000038,1,0,100,71,1,99,i33_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,20.90199995,1,0,100,19,1,99,i9_50_R.jpg,d,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,8.952000141,1,0,100,62,1,99,i29_0.jpg,s,0,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,0,4.284999847,1,0,100,68,1,99,i31_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,0,13.40299988,1,0,100,87,1,99,i40_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,8.536000013,1,0,100,0,1,99,i1_0.jpg,s,0,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,0,3.862999916,1,0,100,70,1,99,i32_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,5.603000164,1,0,100,1,1,99,i1_50_R.jpg,d,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,3.335000038,1,0,100,52,1,99,i24_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,0,4.171000004,1,0,100,83,1,99,i38_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,16.13899994,1,0,100,93,1,99,i43_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,7.781000137,1,0,100,97,1,99,i46_100.jpg,s,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,6.870999813,1,0,100,21,1,99,i10_50_R.jpg,d,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,17.03999996,1,0,100,26,1,99,i12_100.jpg,s,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,8.822000027,1,0,100,98,1,99,i47_100.jpg,s,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,0,7.819999933,1,0,100,56,1,99,i26_50.jpg,s,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,6.565000057,1,0,100,99,1,99,i48_100.jpg,s,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,0,4.336999893,1,0,100,59,1,99,i27_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,14.8210001,1,0,100,31,1,99,i14_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,7.319000006,1,0,100,42,1,99,i19_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,0,13.50099993,1,0,100,92,1,99,i42_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,3.153000116,1,0,100,50,1,99,i23_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,2.730999947,1,0,100,35,1,99,i16_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,9.184999943,1,0,100,23,1,99,i11_50_R.jpg,d,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,3.803999901,1,0,100,74,1,99,i34_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,12.602,1,0,100,81,1,99,i37_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,10.42000008,1,0,100,78,1,99,i36_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,5.215999842,1,0,100,49,1,99,i23_50.jpg,s,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,0,18.8900001,1,0,100,77,1,99,i35_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,16.35399985,1,0,100,44,1,99,i20_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,16.40400004,1,0,100,10,1,99,i5_50_R.jpg,d,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,7.467999935,1,0,100,37,1,99,i17_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,6.737999916,1,0,100,76,1,99,i35_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,3.065999985,1,0,100,94,1,99,i44_0.jpg,s,0,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,4.916000128,1,0,100,20,1,99,i9_100.jpg,s,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,0,1.272000074,1,0,100,16,1,99,i8_50_R.jpg,d,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,5.171000004,1,0,100,45,1,99,i21_50.jpg,s,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,1.600000143,1,0,100,9,1,99,i5_0.jpg,s,0,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,5.18900013,1,0,100,69,1,99,i32_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,6.117000103,1,0,100,33,1,99,i15_150_R.jpg,d,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,3.770999908,1,0,100,96,1,99,i45_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,5.633000135,1,0,100,22,1,99,i10_100.jpg,s,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,6.154999971,1,0,100,66,1,99,i30_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
d,1,4.453000069,1,0,100,25,1,99,i12_50_R.jpg,d,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,4.882999897,1,0,100,54,1,99,i25_50.jpg,s,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,0,7.955999851,1,0,100,85,1,99,i39_100_R.jpg,d,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,2.915999889,1,0,100,84,1,99,i39_0.jpg,s,0,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,1.983999968,1,0,100,60,1,99,i28_50.jpg,s,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,5.457000017,1,0,100,90,1,99,i41_150.jpg,s,150,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,2.066000223,1,0,100,58,1,99,i27_50.jpg,s,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,2.470999956,1,0,100,47,1,99,i22_50.jpg,s,50,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
s,1,2.518000126,1,0,100,4,1,99,i2_100.jpg,s,100,3428,001,2020-10-13_21h09.22.481,MentalRotationFinal,3.1.2,60
