trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,5.894999981,1,0,100,94,1,99,i44_0.jpg,s,0,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,14.41400003,1,0,100,32,1,99,i15_50_R.jpg,d,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,7.75,1,0,100,75,1,99,i35_0.jpg,s,0,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
d,1,8.398999929,1,0,100,55,1,99,i25_150_R.jpg,d,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,9.400000095,1,0,100,98,1,99,i47_100.jpg,s,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,7.166000128,1,0,100,25,1,99,i12_50_R.jpg,d,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,13.30200005,1,0,100,21,1,99,i10_50_R.jpg,d,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
d,0,5.052999973,1,0,100,34,1,99,i16_50.jpg,s,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,5.470000029,1,0,100,14,1,99,i7_50_R.jpg,d,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,7.235000134,1,0,100,47,1,99,i22_50.jpg,s,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,4.452000141,1,0,100,62,1,99,i29_0.jpg,s,0,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,6.384000063,1,0,100,67,1,99,i31_100_R.jpg,d,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,8.63499999,1,0,100,22,1,99,i10_100.jpg,s,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,3.753000021,1,0,100,70,1,99,i32_150.jpg,s,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,7.387000084,1,0,100,2,1,99,i1_100.jpg,s,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,6.370000124,1,0,100,44,1,99,i20_150_R.jpg,d,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
d,1,8.519000053,1,0,100,80,1,99,i37_100_R.jpg,d,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,5.753000021,1,0,100,61,1,99,i28_150.jpg,s,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,3.951999903,1,0,100,91,1,99,i42_100_R.jpg,d,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,3.653000116,1,0,100,71,1,99,i33_100_R.jpg,d,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
d,0,6.836000204,1,0,100,99,1,99,i48_100.jpg,s,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,5.286000013,1,0,100,48,1,99,i22_150_R.jpg,d,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,10.40199995,1,0,100,66,1,99,i30_150.jpg,s,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,4.886000156,1,0,100,26,1,99,i12_100.jpg,s,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,2.170000076,1,0,100,3,1,99,i2_50_R.jpg,d,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,3.070000172,1,0,100,1,1,99,i1_50_R.jpg,d,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,0,5.485000134,1,0,100,33,1,99,i15_150_R.jpg,d,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,1.652000189,1,0,100,29,1,99,i14_0.jpg,s,0,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,1.88499999,1,0,100,53,1,99,i25_0.jpg,s,0,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,1.651000023,1,0,100,65,1,99,i30_50.jpg,s,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,4.036999941,1,0,100,77,1,99,i35_150.jpg,s,150,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
d,1,15.33800006,1,0,100,93,1,99,i43_100_R.jpg,d,100,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
s,1,1.950999975,1,0,100,41,1,99,i19_50.jpg,s,50,3090,001,2020-10-16_01h02.13.541,MentalRotationFinal,3.1.2,60
