trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,0,4.082999945,1,0,100,91,1,99,i42_100_R.jpg,d,100,,001,2020-11-09_08h56.17.624,MentalRotationFinal,3.1.2,60
s,0,5.957999945,1,0,100,30,1,99,i14_50_R.jpg,d,50,,001,2020-11-09_08h56.17.624,MentalRotationFinal,3.1.2,60
d,0,2.006000042,1,0,100,84,1,99,i39_0.jpg,s,0,,001,2020-11-09_08h56.17.624,MentalRotationFinal,3.1.2,60
d,1,4.069000006,1,0,100,76,1,99,i35_100_R.jpg,d,100,,001,2020-11-09_08h56.17.624,MentalRotationFinal,3.1.2,60
