trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,7.181999922,1,0,100,69,1,99,i32_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,3.819999933,1,0,100,59,1,99,i27_150_R.jpg,d,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,0,5.055999994,1,0,100,90,1,99,i41_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,3.996000051,1,0,100,87,1,99,i40_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,0,6.986999989,1,0,100,74,1,99,i34_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,0,2.638000011,1,0,100,36,1,99,i17_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,4.563000202,1,0,100,32,1,99,i15_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,4.083999872,1,0,100,20,1,99,i9_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,2.403999805,1,0,100,99,1,99,i48_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,0,6.071000099,1,0,100,66,1,99,i30_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,4.779999971,1,0,100,91,1,99,i42_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,3.011000156,1,0,100,7,1,99,i4_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,3.5849998,1,0,100,43,1,99,i20_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,2.635000229,1,0,100,82,1,99,i38_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,0,8.375,1,0,100,77,1,99,i35_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,1.914999962,1,0,100,3,1,99,i2_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,2.514999866,1,0,100,26,1,99,i12_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,4.43200016,1,0,100,63,1,99,i29_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,2.635999918,1,0,100,83,1,99,i38_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,3.068000078,1,0,100,72,1,99,i33_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,3.069000006,1,0,100,41,1,99,i19_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,4.170000076,1,0,100,42,1,99,i19_150_R.jpg,d,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,7.049000025,1,0,100,79,1,99,i36_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,5.088999987,1,0,100,60,1,99,i28_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,2.332999945,1,0,100,2,1,99,i1_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,7.211999893,1,0,100,10,1,99,i5_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,4.348999977,1,0,100,27,1,99,i13_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,2.241999865,1,0,100,19,1,99,i9_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,10.4690001,1,0,100,5,1,99,i3_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,1.460999966,1,0,100,94,1,99,i44_0.jpg,s,0,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,2.496999979,1,0,100,4,1,99,i2_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,2.637000084,1,0,100,15,1,99,i7_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,1.648000002,1,0,100,84,1,99,i39_0.jpg,s,0,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,0,5.51699996,1,0,100,23,1,99,i11_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,3.401000023,1,0,100,68,1,99,i31_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,0,4.631999969,1,0,100,86,1,99,i39_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,3.124000072,1,0,100,49,1,99,i23_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,1.345000029,1,0,100,65,1,99,i30_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,1.493000031,1,0,100,30,1,99,i14_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,6.260999918,1,0,100,13,1,99,i6_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,11.79100013,1,0,100,71,1,99,i33_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,8.432999849,1,0,100,92,1,99,i42_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,1.319000006,1,0,100,0,1,99,i1_0.jpg,s,0,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,2.77699995,1,0,100,76,1,99,i35_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,1.372999907,1,0,100,38,1,99,i18_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,2.913000107,1,0,100,40,1,99,i19_0.jpg,s,0,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,2.263999939,1,0,100,14,1,99,i7_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,6.256000042,1,0,100,98,1,99,i47_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,1.919999838,1,0,100,21,1,99,i10_50_R.jpg,d,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,2.967999935,1,0,100,44,1,99,i20_150_R.jpg,d,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,3.51699996,1,0,100,47,1,99,i22_50.jpg,s,50,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,3.740999937,1,0,100,55,1,99,i25_150_R.jpg,d,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,5.470000029,1,0,100,24,1,99,i11_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,1.11500001,1,0,100,9,1,99,i5_0.jpg,s,0,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,7.763000011,1,0,100,61,1,99,i28_150.jpg,s,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,6.26699996,1,0,100,11,1,99,i5_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,1.746000051,1,0,100,37,1,99,i17_150_R.jpg,d,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,3.203999996,1,0,100,80,1,99,i37_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,0.904000044,1,0,100,18,1,99,i9_0.jpg,s,0,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,4.100000143,1,0,100,52,1,99,i24_150_R.jpg,d,150,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
s,1,5.453999996,1,0,100,22,1,99,i10_100.jpg,s,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
d,1,4.013999939,1,0,100,96,1,99,i45_100_R.jpg,d,100,,001,2020-11-04_11h35.36.823,MentalRotationFinal,3.1.2,60
