trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,9.518999815,1,0,100,96,1,99,i45_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,7.361999989,1,0,100,78,1,99,i36_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,8.34800005,1,0,100,89,1,99,i41_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,6.779000044,1,0,100,28,1,99,i13_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,9.963000059,1,0,100,76,1,99,i35_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.595000029,1,0,100,41,1,99,i19_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,0,16.51699996,1,0,100,80,1,99,i37_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,4.627000093,1,0,100,83,1,99,i38_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,4.129000187,1,0,100,52,1,99,i24_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.263000011,1,0,100,51,1,99,i24_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,4.512999773,1,0,100,87,1,99,i40_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,17.33300018,1,0,100,16,1,99,i8_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,1.910999775,1,0,100,34,1,99,i16_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,12.31200004,1,0,100,64,1,99,i29_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,4.515000105,1,0,100,3,1,99,i2_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,4.510000229,1,0,100,13,1,99,i6_100.jpg,s,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,2.613999844,1,0,100,32,1,99,i15_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,5.630000114,1,0,100,53,1,99,i25_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,0,4.095000029,1,0,100,25,1,99,i12_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,5.080000162,1,0,100,26,1,99,i12_100.jpg,s,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,16.9460001,1,0,100,93,1,99,i43_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,3.345000029,1,0,100,27,1,99,i13_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,16.06299996,1,0,100,12,1,99,i6_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.514000177,1,0,100,4,1,99,i2_100.jpg,s,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,5.046000004,1,0,100,58,1,99,i27_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.394999981,1,0,100,63,1,99,i29_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.612999916,1,0,100,17,1,99,i8_100.jpg,s,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,8.911999941,1,0,100,33,1,99,i15_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,8.315999985,1,0,100,66,1,99,i30_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,9.878999949,1,0,100,77,1,99,i35_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,10.06299996,1,0,100,30,1,99,i14_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,10.63100004,1,0,100,57,1,99,i26_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,19.52999997,1,0,100,88,1,99,i40_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,1.894999981,1,0,100,84,1,99,i39_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,4.913000107,1,0,100,24,1,99,i11_100.jpg,s,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,8.315000057,1,0,100,7,1,99,i4_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,4.062000036,1,0,100,46,1,99,i21_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,0,9.129999876,1,0,100,67,1,99,i31_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,9.878999949,1,0,100,72,1,99,i33_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,5.298000097,1,0,100,48,1,99,i22_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,8.562000036,1,0,100,81,1,99,i37_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,11.44699979,1,0,100,68,1,99,i31_150.jpg,s,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,4.578999996,1,0,100,2,1,99,i1_100.jpg,s,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,4.381000042,1,0,100,5,1,99,i3_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.697000027,1,0,100,18,1,99,i9_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,5.680999994,1,0,100,35,1,99,i16_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,0.86500001,1,0,100,94,1,99,i44_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,5.894999981,1,0,100,47,1,99,i22_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,1.095999956,1,0,100,0,1,99,i1_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,6.428999901,1,0,100,14,1,99,i7_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,7.113000154,1,0,100,31,1,99,i14_150_R.jpg,d,150,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.961999893,1,0,100,56,1,99,i26_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,4.678999901,1,0,100,36,1,99,i17_50.jpg,s,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,1.246000051,1,0,100,75,1,99,i35_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,2.178999901,1,0,100,40,1,99,i19_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
s,1,1.194000006,1,0,100,9,1,99,i5_0.jpg,s,0,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,2.597000122,1,0,100,91,1,99,i42_100_R.jpg,d,100,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
d,1,5.164999962,1,0,100,23,1,99,i11_50_R.jpg,d,50,1605,001,2020-10-15_15h53.19.634,MentalRotationFinal,3.1.2,60
