trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,7.049000025,1,0,100,72,1,99,i33_150.jpg,s,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,5.212999821,1,0,100,57,1,99,i26_150_R.jpg,d,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
s,1,4.365999937,1,0,100,62,1,99,i29_0.jpg,s,0,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
s,1,4.269000053,1,0,100,64,1,99,i29_150.jpg,s,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
s,1,6.549000025,1,0,100,54,1,99,i25_50.jpg,s,50,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
s,1,15.81399989,1,0,100,79,1,99,i36_150.jpg,s,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,7.284999847,1,0,100,48,1,99,i22_150_R.jpg,d,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
s,1,2.516000032,1,0,100,0,1,99,i1_0.jpg,s,0,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,0,5.817000151,1,0,100,61,1,99,i28_150.jpg,s,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,7.149000168,1,0,100,71,1,99,i33_100_R.jpg,d,100,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,5.579999924,1,0,100,82,1,99,i38_100_R.jpg,d,100,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,11.29999995,1,0,100,7,1,99,i4_50_R.jpg,d,50,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,13.35299993,1,0,100,69,1,99,i32_100_R.jpg,d,100,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,0,10.65300012,1,0,100,92,1,99,i42_150.jpg,s,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
s,0,1.963000059,1,0,100,27,1,99,i13_50_R.jpg,d,50,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,6.467000008,1,0,100,93,1,99,i43_100_R.jpg,d,100,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,0,14.65200019,1,0,100,98,1,99,i47_100.jpg,s,100,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,7.330999851,1,0,100,28,1,99,i13_150_R.jpg,d,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
s,0,2.799999952,1,0,100,25,1,99,i12_50_R.jpg,d,50,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
d,1,10.23099995,1,0,100,55,1,99,i25_150_R.jpg,d,150,3932,001,2020-10-13_18h19.26.319,MentalRotationFinal,3.1.2,60
