trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,2.169000149,1,0,100,2,1,99,i1_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,3.296000004,1,0,100,19,1,99,i9_50_R.jpg,d,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,3.546000004,1,0,100,22,1,99,i10_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.844000101,1,0,100,26,1,99,i12_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,3.625999928,1,0,100,96,1,99,i45_100_R.jpg,d,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,6.618000031,1,0,100,54,1,99,i25_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,9.010999918,1,0,100,59,1,99,i27_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,5.148000002,1,0,100,69,1,99,i32_100_R.jpg,d,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,6.293000221,1,0,100,76,1,99,i35_100_R.jpg,d,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.078000069,1,0,100,60,1,99,i28_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.205000162,1,0,100,38,1,99,i18_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,0.851999998,1,0,100,40,1,99,i19_0.jpg,s,0,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,3.437999964,1,0,100,73,1,99,i34_100_R.jpg,d,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.661999941,1,0,100,90,1,99,i41_150.jpg,s,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.554999828,1,0,100,18,1,99,i9_0.jpg,s,0,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,8.86500001,1,0,100,99,1,99,i48_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,2.370999813,1,0,100,14,1,99,i7_50_R.jpg,d,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,6.152000189,1,0,100,44,1,99,i20_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.772000074,1,0,100,43,1,99,i20_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.773999929,1,0,100,58,1,99,i27_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,2.394999981,1,0,100,35,1,99,i16_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,2.044000149,1,0,100,52,1,99,i24_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.93599987,1,0,100,51,1,99,i24_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,1.986000061,1,0,100,71,1,99,i33_100_R.jpg,d,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,3.809999943,1,0,100,6,1,99,i3_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,2.054000139,1,0,100,57,1,99,i26_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,6.625999928,1,0,100,81,1,99,i37_150.jpg,s,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,1.960000038,1,0,100,28,1,99,i13_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.409999847,1,0,100,84,1,99,i39_0.jpg,s,0,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,2.078999996,1,0,100,23,1,99,i11_50_R.jpg,d,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,2.917999983,1,0,100,33,1,99,i15_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,4.121999979,1,0,100,77,1,99,i35_150.jpg,s,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.379999876,1,0,100,15,1,99,i7_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.184000015,1,0,100,62,1,99,i29_0.jpg,s,0,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.061000109,1,0,100,70,1,99,i32_150.jpg,s,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.68900013,1,0,100,34,1,99,i16_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.000999928,1,0,100,9,1,99,i5_0.jpg,s,0,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,3.406000137,1,0,100,37,1,99,i17_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,5.791999817,1,0,100,16,1,99,i8_50_R.jpg,d,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,1.512000084,1,0,100,12,1,99,i6_50_R.jpg,d,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,3.549000025,1,0,100,30,1,99,i14_50_R.jpg,d,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.261000156,1,0,100,24,1,99,i11_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.671999931,1,0,100,17,1,99,i8_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.059999943,1,0,100,29,1,99,i14_0.jpg,s,0,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,3.207999945,1,0,100,10,1,99,i5_50_R.jpg,d,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,1.628000021,1,0,100,48,1,99,i22_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,4.661000013,1,0,100,50,1,99,i23_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.256000042,1,0,100,83,1,99,i38_150.jpg,s,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.575000048,1,0,100,13,1,99,i6_100.jpg,s,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,2.963000059,1,0,100,80,1,99,i37_100_R.jpg,d,100,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,1.086999893,1,0,100,94,1,99,i44_0.jpg,s,0,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,3.023000002,1,0,100,31,1,99,i14_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,1,4.924999952,1,0,100,55,1,99,i25_150_R.jpg,d,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
s,1,2.489000082,1,0,100,49,1,99,i23_50.jpg,s,50,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
d,0,4.653000116,1,0,100,68,1,99,i31_150.jpg,s,150,pp,001,2020-10-11_11h46.30.902,MentalRotationFinal,3.1.2,60
