trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,3.723999977,1,0,100,96,1,99,i45_100_R.jpg,d,100,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,2.731999874,1,0,100,33,1,99,i15_150_R.jpg,d,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,0,4.21600008,1,0,100,13,1,99,i6_100.jpg,s,100,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,2.514000177,1,0,100,51,1,99,i24_50.jpg,s,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,2.180999994,1,0,100,75,1,99,i35_0.jpg,s,0,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,2.065999985,1,0,100,3,1,99,i2_50_R.jpg,d,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,1.48300004,1,0,100,40,1,99,i19_0.jpg,s,0,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,2.762000084,1,0,100,42,1,99,i19_150_R.jpg,d,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,3.763999939,1,0,100,46,1,99,i21_150_R.jpg,d,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,4.613000154,1,0,100,23,1,99,i11_50_R.jpg,d,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,2.135999918,1,0,100,58,1,99,i27_50.jpg,s,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,1.144999981,1,0,100,18,1,99,i9_0.jpg,s,0,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,5.481000185,1,0,100,50,1,99,i23_150_R.jpg,d,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,2.532999992,1,0,100,64,1,99,i29_150.jpg,s,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,1.530999899,1,0,100,38,1,99,i18_50.jpg,s,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,1.979000092,1,0,100,66,1,99,i30_150.jpg,s,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,3.470000029,1,0,100,57,1,99,i26_150_R.jpg,d,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,1.213000059,1,0,100,9,1,99,i5_0.jpg,s,0,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,2.914000034,1,0,100,24,1,99,i11_100.jpg,s,100,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,1.302999973,1,0,100,27,1,99,i13_50_R.jpg,d,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,2.370000124,1,0,100,59,1,99,i27_150_R.jpg,d,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,1.818000078,1,0,100,45,1,99,i21_50.jpg,s,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,1.054999828,1,0,100,84,1,99,i39_0.jpg,s,0,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,2.230999947,1,0,100,70,1,99,i32_150.jpg,s,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
s,1,2.032999992,1,0,100,72,1,99,i33_150.jpg,s,150,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,1.078000069,1,0,100,32,1,99,i15_50_R.jpg,d,50,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
d,1,4.982000113,1,0,100,93,1,99,i43_100_R.jpg,d,100,2835,001,2020-10-13_11h24.01.632,MentalRotationFinal,3.1.2,60
