trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,2.156000137,1,0,100,32,1,99,i15_50_R.jpg,d,50,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,1,0.752000093,1,0,100,27,1,99,i13_50_R.jpg,d,50,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,0,0.703000069,1,0,100,79,1,99,i36_150.jpg,s,150,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,1,0.38499999,1,0,100,44,1,99,i20_150_R.jpg,d,150,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,0,0.403000116,1,0,100,51,1,99,i24_50.jpg,s,50,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,1,0.354000092,1,0,100,7,1,99,i4_50_R.jpg,d,50,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,1,0.40199995,1,0,100,23,1,99,i11_50_R.jpg,d,50,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
s,0,0.386000156,1,0,100,80,1,99,i37_100_R.jpg,d,100,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,1,0.318000078,1,0,100,73,1,99,i34_100_R.jpg,d,100,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
s,1,0.38499999,1,0,100,66,1,99,i30_150.jpg,s,150,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,0,0.302000046,1,0,100,83,1,99,i38_150.jpg,s,150,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
s,1,0.302999973,1,0,100,18,1,99,i9_0.jpg,s,0,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,1,0.285000086,1,0,100,35,1,99,i16_150_R.jpg,d,150,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
s,1,0.13499999,1,0,100,58,1,99,i27_50.jpg,s,50,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
d,0,0.302000046,1,0,100,94,1,99,i44_0.jpg,s,0,2,001,2020-09-10_11h36.11.972,MentalRotationFinal,3.1.2,60
