trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,6.144999981,1,0,100,38,1,99,i18_50.jpg,s,50,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,0,12.91999984,1,0,100,14,1,99,i7_50_R.jpg,d,50,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,0,9.971000195,1,0,100,67,1,99,i31_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,10.921,1,0,100,66,1,99,i30_150.jpg,s,150,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,8.955000162,1,0,100,13,1,99,i6_100.jpg,s,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,15.88599992,1,0,100,21,1,99,i10_50_R.jpg,d,50,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,13.58699989,1,0,100,69,1,99,i32_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,15.33599997,1,0,100,1,1,99,i1_50_R.jpg,d,50,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,9.256000042,1,0,100,94,1,99,i44_0.jpg,s,0,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,9.004999876,1,0,100,47,1,99,i22_50.jpg,s,50,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,7.023000002,1,0,100,4,1,99,i2_100.jpg,s,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,10.08799982,1,0,100,93,1,99,i43_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,7.388999939,1,0,100,75,1,99,i35_0.jpg,s,0,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,0,7.171999931,1,0,100,96,1,99,i45_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,4.855999947,1,0,100,53,1,99,i25_0.jpg,s,0,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,3.090000153,1,0,100,84,1,99,i39_0.jpg,s,0,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,4.939999819,1,0,100,71,1,99,i33_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,3.871999979,1,0,100,58,1,99,i27_50.jpg,s,50,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,8.489000082,1,0,100,95,1,99,i44_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,2.556999922,1,0,100,26,1,99,i12_100.jpg,s,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,10.78799987,1,0,100,91,1,99,i42_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,3.572999954,1,0,100,18,1,99,i9_0.jpg,s,0,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
s,1,6.605999947,1,0,100,51,1,99,i24_50.jpg,s,50,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,4.70600009,1,0,100,85,1,99,i39_100_R.jpg,d,100,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
d,1,7.121999979,1,0,100,59,1,99,i27_150_R.jpg,d,150,3438,001,2020-10-16_19h31.09.642,MentalRotationFinal,3.1.2,60
