trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,1.920000076,1,0,100,10,1,99,i5_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,1.828999996,1,0,100,47,1,99,i22_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,0,2.129000187,1,0,100,32,1,99,i15_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.779000044,1,0,100,85,1,99,i39_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,4.229000092,1,0,100,20,1,99,i9_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,3.345000029,1,0,100,92,1,99,i42_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,4.079999924,1,0,100,99,1,99,i48_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,3.396000147,1,0,100,0,1,99,i1_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.328999996,1,0,100,36,1,99,i17_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.779000044,1,0,100,1,1,99,i1_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.396000147,1,0,100,73,1,99,i34_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.862999916,1,0,100,3,1,99,i2_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,2.229000092,1,0,100,28,1,99,i13_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.729000092,1,0,100,18,1,99,i9_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.913000107,1,0,100,57,1,99,i26_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.129999876,1,0,100,60,1,99,i28_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,0,5.045000076,1,0,100,46,1,99,i21_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,4.446000099,1,0,100,7,1,99,i4_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.229000092,1,0,100,2,1,99,i1_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,0,2.230000019,1,0,100,50,1,99,i23_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.096999884,1,0,100,84,1,99,i39_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.996000051,1,0,100,23,1,99,i11_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,0,2.828999996,1,0,100,39,1,99,i18_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,4.893000126,1,0,100,86,1,99,i39_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,3.296000004,1,0,100,49,1,99,i23_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,5.496999979,1,0,100,72,1,99,i33_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,3.345999956,1,0,100,24,1,99,i11_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.595999956,1,0,100,69,1,99,i32_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,5.111999989,1,0,100,77,1,99,i35_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.878999949,1,0,100,48,1,99,i22_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.396000147,1,0,100,94,1,99,i44_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,6.095999956,1,0,100,59,1,99,i27_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,5.430000067,1,0,100,97,1,99,i46_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,2.21600008,1,0,100,14,1,99,i7_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.394999981,1,0,100,35,1,99,i16_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.946000099,1,0,100,53,1,99,i25_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,8.495000124,1,0,100,4,1,99,i2_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,7.644999981,1,0,100,12,1,99,i6_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.092000008,1,0,100,19,1,99,i9_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,1.113000154,1,0,100,9,1,99,i5_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.947000027,1,0,100,5,1,99,i3_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,2.244999886,1,0,100,51,1,99,i24_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,1.428999901,1,0,100,34,1,99,i16_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,1.52699995,1,0,100,88,1,99,i40_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,7.111999989,1,0,100,52,1,99,i24_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,3.361999989,1,0,100,54,1,99,i25_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,3.662000179,1,0,100,90,1,99,i41_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,2.128999949,1,0,100,55,1,99,i25_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,6.377999783,1,0,100,66,1,99,i30_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,5.029000044,1,0,100,68,1,99,i31_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,3.078999996,1,0,100,64,1,99,i29_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,4.812999964,1,0,100,79,1,99,i36_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,6.729000092,1,0,100,31,1,99,i14_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,2.878999949,1,0,100,13,1,99,i6_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.629000187,1,0,100,37,1,99,i17_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,2.894999981,1,0,100,25,1,99,i12_50_R.jpg,d,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.977999926,1,0,100,33,1,99,i15_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,0,4.612999916,1,0,100,78,1,99,i36_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,3.294000149,1,0,100,91,1,99,i42_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,1.796000004,1,0,100,45,1,99,i21_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,1.496000051,1,0,100,38,1,99,i18_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,2.595999956,1,0,100,98,1,99,i47_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,6.262000084,1,0,100,22,1,99,i10_100.jpg,s,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,1.130000114,1,0,100,62,1,99,i29_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.296000004,1,0,100,89,1,99,i41_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,0,3.861999989,1,0,100,81,1,99,i37_150.jpg,s,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,0,2.413000107,1,0,100,44,1,99,i20_150_R.jpg,d,150,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,1.379999876,1,0,100,58,1,99,i27_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,1.697000027,1,0,100,71,1,99,i33_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,2.196000099,1,0,100,82,1,99,i38_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,3.763000011,1,0,100,56,1,99,i26_50.jpg,s,50,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
d,1,2.578999996,1,0,100,95,1,99,i44_100_R.jpg,d,100,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
s,1,1.145999908,1,0,100,29,1,99,i14_0.jpg,s,0,2677,001,2020-10-15_21h38.34.295,MentalRotationFinal,3.1.2,60
