trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,9.977999926,1,0,100,33,1,99,i15_150_R.jpg,d,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,2.845000029,1,0,100,80,1,99,i37_100_R.jpg,d,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,0,3.695999861,1,0,100,55,1,99,i25_150_R.jpg,d,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,5.144999981,1,0,100,12,1,99,i6_50_R.jpg,d,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,5.75999999,1,0,100,66,1,99,i30_150.jpg,s,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,4.096000195,1,0,100,17,1,99,i8_100.jpg,s,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,4.093999863,1,0,100,84,1,99,i39_0.jpg,s,0,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,5.312000036,1,0,100,53,1,99,i25_0.jpg,s,0,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,2.578000069,1,0,100,23,1,99,i11_50_R.jpg,d,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,9.994999886,1,0,100,77,1,99,i35_150.jpg,s,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,3.210999966,1,0,100,60,1,99,i28_50.jpg,s,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,14.0480001,1,0,100,64,1,99,i29_150.jpg,s,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,6.210999966,1,0,100,93,1,99,i43_100_R.jpg,d,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,2.461999893,1,0,100,51,1,99,i24_50.jpg,s,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,2.781000137,1,0,100,69,1,99,i32_100_R.jpg,d,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,8.569000006,1,0,100,26,1,99,i12_100.jpg,s,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,0,7.592000008,1,0,100,54,1,99,i25_50.jpg,s,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,6.312000036,1,0,100,44,1,99,i20_150_R.jpg,d,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,4.126999855,1,0,100,22,1,99,i10_100.jpg,s,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,4.144999981,1,0,100,16,1,99,i8_50_R.jpg,d,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,4.378999949,1,0,100,36,1,99,i17_50.jpg,s,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,3.779000044,1,0,100,63,1,99,i29_50.jpg,s,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,9.610999823,1,0,100,90,1,99,i41_150.jpg,s,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,6.911000013,1,0,100,96,1,99,i45_100_R.jpg,d,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,2.493999958,1,0,100,49,1,99,i23_50.jpg,s,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,3.878999949,1,0,100,47,1,99,i22_50.jpg,s,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,13.9460001,1,0,100,27,1,99,i13_50_R.jpg,d,50,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
d,1,3.878000021,1,0,100,50,1,99,i23_150_R.jpg,d,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,6.278000116,1,0,100,81,1,99,i37_150.jpg,s,150,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,5.427999973,1,0,100,15,1,99,i7_100.jpg,s,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
s,1,11.796,1,0,100,11,1,99,i5_100.jpg,s,100,3718,001,2020-10-15_13h17.32.576,MentalRotationFinal,3.1.2,60
