trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,1.690999985,1,0,100,40,1,99,i19_0.jpg,s,0,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,1.059999943,1,0,100,49,1,99,i23_50.jpg,s,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,1,1.131999969,1,0,100,31,1,99,i14_150_R.jpg,d,150,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,1.112999916,1,0,100,79,1,99,i36_150.jpg,s,150,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,1,2.246999979,1,0,100,35,1,99,i16_150_R.jpg,d,150,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,1.348999977,1,0,100,34,1,99,i16_50.jpg,s,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,2.180999994,1,0,100,6,1,99,i3_100.jpg,s,100,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,0.947999954,1,0,100,8,1,99,i4_100.jpg,s,100,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,1,0.746999979,1,0,100,73,1,99,i34_100_R.jpg,d,100,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,0.914999962,1,0,100,72,1,99,i33_150.jpg,s,150,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,1.493999958,1,0,100,63,1,99,i29_50.jpg,s,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,1,1.812999964,1,0,100,7,1,99,i4_50_R.jpg,d,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,1.614000082,1,0,100,26,1,99,i12_100.jpg,s,100,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,1.445000172,1,0,100,81,1,99,i37_150.jpg,s,150,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,1.096999884,1,0,100,60,1,99,i28_50.jpg,s,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,0.815000057,1,0,100,56,1,99,i26_50.jpg,s,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,1,0.746999979,1,0,100,16,1,99,i8_50_R.jpg,d,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,0.578000069,1,0,100,24,1,99,i11_100.jpg,s,100,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
d,0,0.729999781,1,0,100,58,1,99,i27_50.jpg,s,50,3860,001,2020-10-14_15h58.53.279,MentalRotationFinal,3.1.2,60
