trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,5.100000143,1,0,100,5,1,99,i3_50_R.jpg,d,50,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
s,1,3.301999807,1,0,100,26,1,99,i12_100.jpg,s,100,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
s,1,3.157000065,1,0,100,47,1,99,i22_50.jpg,s,50,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
d,1,3.144000053,1,0,100,16,1,99,i8_50_R.jpg,d,50,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
s,1,1.619000196,1,0,100,75,1,99,i35_0.jpg,s,0,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
s,1,3.368000031,1,0,100,15,1,99,i7_100.jpg,s,100,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
d,1,9.671999931,1,0,100,82,1,99,i38_100_R.jpg,d,100,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
s,1,4.78399992,1,0,100,36,1,99,i17_50.jpg,s,50,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
d,1,4.899999857,1,0,100,23,1,99,i11_50_R.jpg,d,50,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
d,0,3.10800004,1,0,100,6,1,99,i3_100.jpg,s,100,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
d,0,11.22500014,1,0,100,81,1,99,i37_150.jpg,s,150,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
d,1,2.919999838,1,0,100,30,1,99,i14_50_R.jpg,d,50,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
s,1,3.909999847,1,0,100,86,1,99,i39_150.jpg,s,150,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
d,1,4.664999962,1,0,100,7,1,99,i4_50_R.jpg,d,50,10477,001,2020-10-09_14h19.32.808,MentalRotationFinal,3.1.2,60
