trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,4.585999966,1,0,100,0,1,99,i1_0.jpg,s,0,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,7.014999866,1,0,100,92,1,99,i42_150.jpg,s,150,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,8.483999968,1,0,100,11,1,99,i5_100.jpg,s,100,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
d,1,5.399999857,1,0,100,48,1,99,i22_150_R.jpg,d,150,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,5.881999969,1,0,100,47,1,99,i22_50.jpg,s,50,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,14.67000008,1,0,100,86,1,99,i39_150.jpg,s,150,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,7.667000055,1,0,100,8,1,99,i4_100.jpg,s,100,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,4.931999922,1,0,100,94,1,99,i44_0.jpg,s,0,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,11.04700017,1,0,100,77,1,99,i35_150.jpg,s,150,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
d,1,9.638999939,1,0,100,25,1,99,i12_50_R.jpg,d,50,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
d,1,11.64999986,1,0,100,69,1,99,i32_100_R.jpg,d,100,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
d,1,7.703000069,1,0,100,35,1,99,i16_150_R.jpg,d,150,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
s,1,3.229000092,1,0,100,40,1,99,i19_0.jpg,s,0,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
d,1,3.799000025,1,0,100,33,1,99,i15_150_R.jpg,d,150,21902402,001,2020-10-13_21h55.54.064,MentalRotationFinal,3.1.2,60
