trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,10.47600007,1,0,100,34,1,99,i16_50.jpg,s,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,14.41000009,1,0,100,91,1,99,i42_100_R.jpg,d,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,26.39599991,1,0,100,78,1,99,i36_100_R.jpg,d,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,15.47599983,1,0,100,77,1,99,i35_150.jpg,s,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,30.41199994,1,0,100,66,1,99,i30_150.jpg,s,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,8.562999964,1,0,100,10,1,99,i5_50_R.jpg,d,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,20.81899977,1,0,100,5,1,99,i3_50_R.jpg,d,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,9.913000107,1,0,100,52,1,99,i24_150_R.jpg,d,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,11.09500003,1,0,100,47,1,99,i22_50.jpg,s,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,7.703999996,1,0,100,0,1,99,i1_0.jpg,s,0,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,5.334000111,1,0,100,72,1,99,i33_150.jpg,s,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,7.065999985,1,0,100,43,1,99,i20_50.jpg,s,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,8.848999977,1,0,100,93,1,99,i43_100_R.jpg,d,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,8.114000082,1,0,100,16,1,99,i8_50_R.jpg,d,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,6.016000032,1,0,100,69,1,99,i32_100_R.jpg,d,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,9.497999907,1,0,100,45,1,99,i21_50.jpg,s,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,7.517999887,1,0,100,98,1,99,i47_100.jpg,s,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,11.24500012,1,0,100,54,1,99,i25_50.jpg,s,50,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,5.667000055,1,0,100,96,1,99,i45_100_R.jpg,d,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,5.899999857,1,0,100,17,1,99,i8_100.jpg,s,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,7.217000008,1,0,100,79,1,99,i36_150.jpg,s,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,21.88300014,1,0,100,35,1,99,i16_150_R.jpg,d,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
d,1,8.080000162,1,0,100,48,1,99,i22_150_R.jpg,d,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,4.701999903,1,0,100,6,1,99,i3_100.jpg,s,100,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
s,1,5.333999872,1,0,100,74,1,99,i34_150.jpg,s,150,3443,001,2020-10-16_14h16.00.905,MentalRotationFinal,3.1.2,60
