trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,0,6.698999882,1,0,100,81,1,99,i37_150.jpg,s,150,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
s,1,2.250999928,1,0,100,40,1,99,i19_0.jpg,s,0,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,12.34300017,1,0,100,69,1,99,i32_100_R.jpg,d,100,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,2.099999905,1,0,100,87,1,99,i40_100_R.jpg,d,100,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
s,1,4.020000219,1,0,100,86,1,99,i39_150.jpg,s,150,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,8.946000099,1,0,100,48,1,99,i22_150_R.jpg,d,150,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
s,1,12.45600009,1,0,100,83,1,99,i38_150.jpg,s,150,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
s,1,8.980000019,1,0,100,66,1,99,i30_150.jpg,s,150,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
s,1,4.062000036,1,0,100,94,1,99,i44_0.jpg,s,0,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,4.211999893,1,0,100,42,1,99,i19_150_R.jpg,d,150,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,6.368999958,1,0,100,96,1,99,i45_100_R.jpg,d,100,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
s,1,5.465000153,1,0,100,51,1,99,i24_50.jpg,s,50,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,5.717999935,1,0,100,73,1,99,i34_100_R.jpg,d,100,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,11.65799999,1,0,100,76,1,99,i35_100_R.jpg,d,100,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,4.91899991,1,0,100,50,1,99,i23_150_R.jpg,d,150,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
s,1,2.388000011,1,0,100,34,1,99,i16_50.jpg,s,50,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
d,1,9.398999929,1,0,100,89,1,99,i41_100_R.jpg,d,100,1931,001,2020-10-15_11h44.28.872,MentalRotationFinal,3.1.2,60
