trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,2.75,1,0,100,94,1,99,i44_0.jpg,s,0,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,4.298000097,1,0,100,76,1,99,i35_100_R.jpg,d,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,4.082999945,1,0,100,30,1,99,i14_50_R.jpg,d,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,11.50899982,1,0,100,58,1,99,i27_50.jpg,s,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,4.125,1,0,100,11,1,99,i5_100.jpg,s,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,5.52699995,1,0,100,52,1,99,i24_150_R.jpg,d,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,7.977999926,1,0,100,31,1,99,i14_150_R.jpg,d,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,0,3.976999998,1,0,100,13,1,99,i6_100.jpg,s,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,7.73300004,1,0,100,64,1,99,i29_150.jpg,s,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,2.460999966,1,0,100,45,1,99,i21_50.jpg,s,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,12.66600013,1,0,100,19,1,99,i9_50_R.jpg,d,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,5.144000053,1,0,100,3,1,99,i2_50_R.jpg,d,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,5.515000105,1,0,100,7,1,99,i4_50_R.jpg,d,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,4.412000179,1,0,100,90,1,99,i41_150.jpg,s,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,7.012000084,1,0,100,71,1,99,i33_100_R.jpg,d,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,4.211000204,1,0,100,50,1,99,i23_150_R.jpg,d,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,4.609999895,1,0,100,89,1,99,i41_100_R.jpg,d,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,4.380000114,1,0,100,39,1,99,i18_150_R.jpg,d,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,2.200000048,1,0,100,43,1,99,i20_50.jpg,s,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,0,6.480000019,1,0,100,72,1,99,i33_150.jpg,s,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,2.11500001,1,0,100,65,1,99,i30_50.jpg,s,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,2.676999807,1,0,100,26,1,99,i12_100.jpg,s,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,7.414000034,1,0,100,79,1,99,i36_150.jpg,s,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,11.94499993,1,0,100,88,1,99,i40_150.jpg,s,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,2.862999916,1,0,100,84,1,99,i39_0.jpg,s,0,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,2.012999773,1,0,100,41,1,99,i19_50.jpg,s,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,0,7.148999929,1,0,100,86,1,99,i39_150.jpg,s,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,8.733999968,1,0,100,73,1,99,i34_100_R.jpg,d,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,5.032999992,1,0,100,61,1,99,i28_150.jpg,s,150,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,2.82400012,1,0,100,97,1,99,i46_100.jpg,s,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
d,1,4.282000065,1,0,100,93,1,99,i43_100_R.jpg,d,100,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
s,1,5.312000036,1,0,100,56,1,99,i26_50.jpg,s,50,2589,001,2020-10-15_16h57.01.921,MentalRotationFinal,3.1.2,60
