trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,5.89199996,1,0,100,15,1,99,i7_100.jpg,s,100,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,6.170000076,1,0,100,81,1,99,i37_150.jpg,s,150,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,5.749000072,1,0,100,52,1,99,i24_150_R.jpg,d,150,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,4.605000019,1,0,100,7,1,99,i4_50_R.jpg,d,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,4.683000088,1,0,100,0,1,99,i1_0.jpg,s,0,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,6.684999943,1,0,100,12,1,99,i6_50_R.jpg,d,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,4.654000044,1,0,100,71,1,99,i33_100_R.jpg,d,100,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,5.016000032,1,0,100,48,1,99,i22_150_R.jpg,d,150,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,3.587999821,1,0,100,39,1,99,i18_150_R.jpg,d,150,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,0,4.384000063,1,0,100,56,1,99,i26_50.jpg,s,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,3.473999977,1,0,100,95,1,99,i44_100_R.jpg,d,100,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,5.365999937,1,0,100,36,1,99,i17_50.jpg,s,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,6.536999941,1,0,100,88,1,99,i40_150.jpg,s,150,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,7.43599987,1,0,100,54,1,99,i25_50.jpg,s,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,2.145999908,1,0,100,14,1,99,i7_50_R.jpg,d,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,4.837999821,1,0,100,24,1,99,i11_100.jpg,s,100,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,3.166999817,1,0,100,25,1,99,i12_50_R.jpg,d,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,3.917000055,1,0,100,19,1,99,i9_50_R.jpg,d,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,2.677000046,1,0,100,58,1,99,i27_50.jpg,s,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,3.637000084,1,0,100,61,1,99,i28_150.jpg,s,150,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
d,1,2.420000076,1,0,100,31,1,99,i14_150_R.jpg,d,150,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
s,1,2.622999907,1,0,100,47,1,99,i22_50.jpg,s,50,3426,001,2020-10-15_16h11.37.606,MentalRotationFinal,3.1.2,60
